# Unfolded band structure from postprocessed wavefunction file [banduppy-1.0.0-dev]
# k-index, k on path (A^-1), energy (eV), weight 
#
   9   0.45094459   5.18744522   0.00000410
   9   0.45094459   5.37916826   0.00001365
  10   0.50104955 -11.31164813   1.00000036
  10   0.50104955  -9.39225412   0.00000080
  10   0.50104955  -6.52997285   0.00000132
  10   0.50104955  -4.07244425   0.99999833
  10   0.50104955  -3.68069563   0.00000310
  10   0.50104955  -2.35084283   0.00000657
  10   0.50104955  -0.90295939   1.99999344
  10   0.50104955   1.38895169   0.00001692
  10   0.50104955   1.89584168   0.99999857
  10   0.50104955   3.37485772   1.99997294
  10   0.50104955   4.32294220   0.00003131
  10   0.50104955   5.62094925   0.00000799
  10   0.50104955   5.62528304   0.00000728
  10   0.50104955   5.79923983   0.00002648
  11   0.55115450 -11.45974876   1.00000203
  11   0.55115450  -9.30055813   0.00000067
  11   0.55115450  -6.52802047   0.00000058
  11   0.55115450  -3.79198962   0.00000100
  11   0.55115450  -3.61765769   1.00000250
  11   0.55115450  -2.46705799   0.00000275
  11   0.55115450  -0.81516442   1.99999619
  11   0.55115450   1.23729476   0.00000560
  11   0.55115450   1.98979229   0.99999869
  11   0.55115450   3.31765602   1.99998367
  11   0.55115450   3.78036324   0.00001858
  11   0.55115450   6.13177603   0.00000482
  11   0.55115450   6.13724636   0.01340992
  11   0.55115450   6.16773586   0.02391295
  11   0.55115450   6.24063014   0.00001346
  11   0.55115450   6.25539054   0.14380309
  12   0.60125946 -11.59407352   1.00000119
  12   0.60125946  -9.19748285   0.00000049
  12   0.60125946  -6.57471159   0.00000122
  12   0.60125946  -3.83216849   0.00000158
  12   0.60125946  -3.15275504   0.99999952
  12   0.60125946  -2.57439768   0.00000345
  12   0.60125946  -0.72145550   1.99999523
  12   0.60125946   1.09700893   0.00000656
  12   0.60125946   2.08567127   0.99999923
  12   0.60125946   3.23178597   1.99998283
  12   0.60125946   3.25281184   0.00001771
  12   0.60125946   5.91747656   0.99998891
  12   0.60125946   6.65746456   0.00110549
  12   0.60125946   6.65943769   0.00257715
  12   0.60125946   6.68626575   0.00647796
  12   0.60125946   6.70060569   0.00274046
  13   0.65136441 -11.71380019   1.00000298
  13   0.65136441  -9.08275556   0.00000035
  13   0.65136441  -6.67068691   0.00000216
  13   0.65136441  -3.80260986   0.00000232
  13   0.65136441  -2.68204903   0.99999762
  13   0.65136441  -2.67101680   0.00000342
  13   0.65136441  -0.62471762   1.99999452
  13   0.65136441   0.97014912   0.00001583
  13   0.65136441   2.18315037   0.99999654
  13   0.65136441   2.74909446   0.00002294
  13   0.65136441   3.11957800   1.99998403
  13   0.65136441   5.46740227   0.99999714
  13   0.65136441   6.98217562   0.97875935
  13   0.65136441   6.98934915   0.94196087
  13   0.65136441   7.17513246   0.00000310
  13   0.65136441   7.17747963   0.00002286
  14   0.70146937 -11.81838239   1.00000095
  14   0.70146937  -8.95628566   0.00000013
  14   0.70146937  -6.80876611   0.00000110
  14   0.70146937  -3.71385535   0.00000046
  14   0.70146937  -2.75623941   0.00000559
  14   0.70146937  -2.20951494   0.99999720
  14   0.70146937  -0.52560840   1.99999189
  14   0.70146937   0.85825189   0.00000835
  14   0.70146937   2.27497848   0.00001816
  14   0.70146937   2.27876571   0.99999654
  14   0.70146937   2.99059559   1.99998879
  14   0.70146937   5.01783225   0.99999648
  14   0.70146937   7.04929237   0.99982333
  14   0.70146937   7.04969758   0.99914753
  14   0.70146937   7.66956171   0.00001594
  14   0.70146937   7.70703586   0.00000822
  15   0.75157432 -11.90741623   1.00000358
  15   0.75157432  -8.81812727   0.00000011
  15   0.75157432  -6.97772208   0.00000108
  15   0.75157432  -3.58280166   0.00000043
  15   0.75157432  -2.82954417   0.00000421
  15   0.75157432  -1.74006323   0.99999660
  15   0.75157432  -0.42902619   1.99999166
  15   0.75157432   0.76205923   0.00000687
  15   0.75157432   1.83587491   0.00001589
  15   0.75157432   2.36688282   0.99999934
  15   0.75157432   2.85434342   1.99998963
  15   0.75157432   4.57510076   0.99999952
  15   0.75157432   7.15598135   1.99979150
  15   0.75157432   8.16142209   0.00013395
  15   0.75157432   8.18335153   0.00697710
  16   0.80167928 -11.98065179   1.00000262
  16   0.80167928  -8.66844939   0.00000038
  16   0.80167928  -7.16618373   0.00000092
  16   0.80167928  -3.42817080   0.00000046
  16   0.80167928  -2.89011836   0.00000361
  16   0.80167928  -1.28620430   0.99999881
  16   0.80167928  -0.33817584   1.99999094
  16   0.80167928   0.68314816   0.00000865
  16   0.80167928   1.44159603   0.00001431
  16   0.80167928   2.43894815   0.99999702
  16   0.80167928   2.72163851   1.99999189
  16   0.80167928   4.15199352   0.99999946
  16   0.80167928   7.28340919   1.99988508
  16   0.80167928   8.35193480   0.99616385
  16   0.80167928   8.65403659   0.00003124
  17   0.85178423 -12.03784855   0.99999911
  17   0.85178423  -8.50752448   0.00000040
  17   0.85178423  -7.36474810   0.00000088
  17   0.85178423  -3.26957208   0.00000075
  17   0.85178423  -2.93759152   0.00000332
  17   0.85178423  -0.86268103   0.99999464
  17   0.85178423  -0.25802264   1.99998879
  17   0.85178423   0.62222616   0.00000924
  17   0.85178423   1.10529389   0.00001518
  17   0.85178423   2.48404197   0.99999768
  17   0.85178423   2.60335975   1.99999261
  17   0.85178423   3.77094106   0.99999881
  17   0.85178423   7.41594006   1.99978065
  17   0.85178423   8.12812250   0.99999881
  17   0.85178423   9.15774499   0.00000447
  18   0.90188919 -12.07881066   1.00000072
  18   0.90188919  -8.33606678   0.00000171
  18   0.90188919  -7.56709380   0.00000318
  18   0.90188919  -3.13065446   0.00000183
  18   0.90188919  -2.97160558   0.00000395
  18   0.90188919  -0.49731261   0.99998933
  18   0.90188919  -0.19438700   1.99997211
  18   0.90188919   0.58063095   0.00002641
  18   0.90188919   0.84025152   0.00001645
  18   0.90188919   2.48818476   0.99998331
  18   0.90188919   2.50960418   1.99996591
  18   0.90188919   3.46868778   0.99999917
  18   0.90188919   7.53405594   1.99945760
  18   0.90188919   7.95634212   0.99999946
  18   0.90188919   9.55818836   0.00001165
  19   0.95199414 -12.10342385   0.99999744
  19   0.95199414  -8.15482556   0.00000250
  19   0.95199414  -7.76830260   0.00000311
  19   0.95199414  -3.03383786   0.00000226
  19   0.95199414  -2.99212814   0.00000364
  19   0.95199414  -0.23629388   0.99998736
  19   0.95199414  -0.15311813   1.99997461
  19   0.95199414   0.56134023   0.00002595
  19   0.95199414   0.66326567   0.00002447
  19   0.95199414   2.44914048   1.99997187
  19   0.95199414   2.45333474   0.99998212
  19   0.95199414   3.28500267   0.99999905
  19   0.95199414   7.61691711   1.99947369
  19   0.95199414   7.84855013   0.99999827
  19   0.95199414   9.87172534   0.00000469
  20   1.00209910 -12.11171180   1.00000346
  20   1.00209910  -7.96501654   0.00000562
  20   1.00209910  -2.99899423   0.00000609
  20   1.00209910  -0.13991242   2.99995995
  20   1.00209910   0.57831544   0.00005004
  20   1.00209910   2.42800252   2.99995184
  20   1.00209910   3.22704411   1.00000048
  20   1.00209910   7.64692213   1.99947858
  20   1.00209910   7.81178902   1.00000238
  20   1.00209910   9.98491179   0.00001013
  21   1.00209910 -12.11171180   1.00000346
  21   1.00209910  -7.96501654   0.00000562
  21   1.00209910  -2.99899423   0.00000609
  21   1.00209910  -0.13991242   2.99995995
  21   1.00209910   0.57831544   0.00005004
  21   1.00209910   2.42800252   2.99995184
  21   1.00209910   3.22704411   1.00000048
  21   1.00209910   7.64692213   1.99947858
  21   1.00209910   7.81178902   1.00000238
  21   1.00209910   9.98491179   0.00001013
  22   1.05995531 -12.10068608   1.00000048
  22   1.05995531  -8.34546440   0.00000002
  22   1.05995531  -7.96135032   0.00000503
  22   1.05995531  -7.57149785   0.00000065
  22   1.05995531  -3.03195578   0.00000521
  22   1.05995531  -2.98910738   0.00000054
  22   1.05995531  -0.21334090   0.99998415
  22   1.05995531  -0.18598245   1.99997592
  22   1.05995531   0.50354649   0.00000239
  22   1.05995531   0.63889304   0.00004398
  22   1.05995531   0.68270748   0.00000392
  22   1.05995531   2.40093951   0.99998856
  22   1.05995531   2.48895660   1.99996722
  22   1.05995531   3.30007737   0.99999809
  22   1.05995531   7.55588695   0.99967611
  22   1.05995531   7.65907926   0.99980521
  22   1.05995531   7.86074203   1.00000048
  22   1.05995531   9.80276776   0.00000649
  23   1.11781153 -12.06784921   0.99999940
  23   1.11781153  -8.71171802   0.00000003
  23   1.11781153  -7.95066246   0.00000351
  23   1.11781153  -7.16612079   0.00000074
  23   1.11781153  -3.12369900   0.00000452
  23   1.11781153  -2.95947038   0.00000050
  23   1.11781153  -0.41917192   0.99999166
  23   1.11781153  -0.31529333   1.99998248
  23   1.11781153   0.45753106   0.00000222
  23   1.11781153   0.81307479   0.00002784
  23   1.11781153   0.81700570   0.00000388
  23   1.11781153   2.32250848   0.99998999
  23   1.11781153   2.65881812   1.99998248
  23   1.11781153   3.49756158   0.99999940
  23   1.11781153   7.31260624   0.99985820
  23   1.11781153   7.69554949   0.99980533
  23   1.11781153   8.00405224   0.99999982
  23   1.11781153   9.37705082   0.00000216
  24   1.17566775 -12.01315699   1.00000155
  24   1.17566775  -9.06277157   0.00000004
  24   1.17566775  -7.93370181   0.00000353
  24   1.17566775  -6.75015275   0.00000085
  24   1.17566775  -3.25583164   0.00000345
  24   1.17566775  -2.91016225   0.00000048
  24   1.17566775  -0.71881430   0.99999404
  24   1.17566775  -0.50060008   1.99998522
  24   1.17566775   0.43934760   0.00000206
  24   1.17566775   0.98285955   0.00000645
  24   1.17566775   1.08408056   0.00002106
  24   1.17566775   2.20139048   0.99998665
  24   1.17566775   2.91150257   1.99998140
  24   1.17566775   3.77020766   1.00000083
  24   1.17566775   6.98443364   0.99994910
  24   1.17566775   7.75632839   0.99980026
  24   1.17566775   8.23298410   0.99998021
  24   1.17566775   8.95629931   0.00001336
  25   1.23352397 -11.93670742   1.00000262
  25   1.23352397  -9.39773458   0.00000011
  25   1.23352397  -7.91197602   0.00000339
  25   1.23352397  -6.32420021   0.00000059
  25   1.23352397  -3.40859313   0.00000459
  25   1.23352397  -2.84143684   0.00000154
  25   1.23352397  -1.07816343   0.99999779
  25   1.23352397  -0.71732646   1.99998569
  25   1.23352397   0.44708257   0.00000102
  25   1.23352397   1.18075868   0.00000849
  25   1.23352397   1.43069732   0.00002144
  25   1.23352397   2.04872167   0.99998826
  25   1.23352397   3.22211850   1.99997854
  25   1.23352397   4.05454614   0.99999857
  25   1.23352397   6.65076223   0.99995267
  25   1.23352397   7.84195497   0.99877912
  25   1.23352397   8.37831592   0.00013731
  25   1.23352397   8.41062670   0.21379423
  26   1.29138019 -11.83861387   0.99999893
  26   1.29138019  -9.71582988   0.00000001
  26   1.29138019  -7.88713634   0.00000413
  26   1.29138019  -5.89139624   0.00000008
  26   1.29138019  -3.56388054   0.00000693
  26   1.29138019  -2.75336336   0.00000149
  26   1.29138019  -1.47455207   0.99999201
  26   1.29138019  -0.94808048   1.99998713
  26   1.29138019   0.48062011   0.00000062
  26   1.29138019   1.40997412   0.00000794
  26   1.29138019   1.83871119   0.00003825
  26   1.29138019   1.87570086   0.99999022
  26   1.29138019   3.57261115   1.99997783
  26   1.29138019   4.26149408   0.99999315
  26   1.29138019   6.40404488   0.99994749
  26   1.29138019   7.72739098   0.00060966
  26   1.29138019   7.73231226   0.01083123
  26   1.29138019   7.74039348   0.00760931
  27   1.34923641 -11.71904641   1.00000155
  27   1.34923641 -10.01617808   0.00000001
  27   1.34923641  -7.86143538   0.00000384
  27   1.34923641  -5.45214643   0.00000009
  27   1.34923641  -3.70760871   0.00000816
  27   1.34923641  -2.64608540   0.00000147
  27   1.34923641  -1.89333748   0.99999386
  27   1.34923641  -1.18320170   1.99999094
  27   1.34923641   0.53965848   0.00000065
  27   1.34923641   1.67133650   0.00000899
  27   1.34923641   1.69171051   0.99998987
  27   1.34923641   2.29411871   0.00004797
  27   1.34923641   3.95052442   1.99997926
  27   1.34923641   4.28163000   0.99998200
  27   1.34923641   6.37704555   0.99989837
  27   1.34923641   7.07500220   0.00001962
  27   1.34923641   7.07527221   0.00001329
  27   1.34923641   7.07957002   0.00001976
  28   1.40709262 -11.57805319   1.00000060
  28   1.40709262 -10.29818055   0.00000012
  28   1.40709262  -7.83738928   0.00000270
  28   1.40709262  -5.00797521   0.00000078
  28   1.40709262  -3.82963539   0.00000708
  28   1.40709262  -2.51930190   0.00000219
  28   1.40709262  -2.32591430   0.99999261
  28   1.40709262  -1.41239874   1.99998784
  28   1.40709262   0.62213779   0.00000335
  28   1.40709262   1.50621253   0.99998438
  28   1.40709262   1.96454288   0.00001374
  28   1.40709262   2.78600675   0.00003793
  28   1.40709262   4.08623417   0.99996746
  28   1.40709262   4.35023166   1.99997413
  28   1.40709262   6.42969360   0.00002967
  28   1.40709262   6.43361204   0.02501220
  29   1.46494884 -11.41594781   0.99999964
  29   1.46494884 -10.56168097   0.00000047
  29   1.46494884  -7.81796640   0.00000274
  29   1.46494884  -4.56049478   0.00000089
  29   1.46494884  -3.92226231   0.00000742
  29   1.46494884  -2.76654852   0.99999547
  29   1.46494884  -2.37517497   0.00000243
  29   1.46494884  -1.63257953   1.99998760
  29   1.46494884   0.72558151   0.00000449
  29   1.46494884   1.32478746   0.99998504
  29   1.46494884   2.28685381   0.00000920
  29   1.46494884   3.30357405   0.00004288
  29   1.46494884   3.76188092   0.99996245
  29   1.46494884   4.76561703   1.99996710
  29   1.46494884   5.80399019   0.00003445
  30   1.52280506 -11.23294702   0.99999881
  30   1.52280506 -10.80537833   0.00000011
  30   1.52280506  -7.80547962   0.00000260
  30   1.52280506  -4.11109101   0.00000102
  30   1.52280506  -3.98037987   0.00000763
  30   1.52280506  -3.21240742   0.99999619
  30   1.52280506  -2.21341391   0.00000230
  30   1.52280506  -1.84079251   1.99998975
  30   1.52280506   0.85050580   0.00000328
  30   1.52280506   1.15248476   0.99998367
  30   1.52280506   2.63596872   0.00001645
  30   1.52280506   3.38813723   0.99995196
  30   1.52280506   3.81808369   0.00003773
  30   1.52280506   5.19328138   1.99995160
  30   1.52280506   5.22002472   0.00003848
  31   1.58066128 -11.02921714   1.00000215
  31   1.58066128  -7.80105943   0.00000287
  31   1.58066128  -4.00002336   0.00000798
  31   1.58066128  -3.66112108   0.99999881
  31   1.58066128  -2.03477915   1.99999392
  31   1.58066128   0.99384977   0.99998784
  31   1.58066128   3.00661609   0.99995971
  31   1.58066128   4.14471485   0.00004065
  31   1.58066128   4.87165609   0.00004146
  31   1.58066128   5.63485659   0.98941159
  32   1.63851750 -11.23294702   0.00000010
  32   1.63851750 -10.80537833   1.00000024
  32   1.63851750  -7.80547962   0.00000276
  32   1.63851750  -4.11109101   0.99999511
  32   1.63851750  -3.98037987   0.00000975
  32   1.63851750  -3.21240742   0.00000132
  32   1.63851750  -2.21341391   1.99999166
  32   1.63851750  -1.84079251   0.00000247
  32   1.63851750   0.85050580   0.99997890
  32   1.63851750   1.15248476   0.00000324
  32   1.63851750   2.63596872   0.99996251
  32   1.63851750   3.38813723   0.00001889
  32   1.63851750   3.81808369   0.00004054
  32   1.63851750   5.19327928   0.00001682
  32   1.63851750   5.22002467   0.00006017
  33   1.69637372 -11.41594781   0.00000065
  33   1.69637372 -10.56168097   0.99999791
  33   1.69637372  -7.81796640   0.00000222
  33   1.69637372  -4.56049478   0.99999619
  33   1.69637372  -3.92226231   0.00000871
  33   1.69637372  -2.76654852   0.00000295
  33   1.69637372  -2.37517497   1.99999094
  33   1.69637372  -1.63257953   0.00000379
  33   1.69637372   0.72558151   0.99998021
  33   1.69637372   1.32478746   0.00000584
  33   1.69637372   2.28685381   0.99997419
  33   1.69637372   3.30357405   0.00003118
  33   1.69637372   3.76188092   0.00002904
  33   1.69637372   4.76561703   0.00001414
  33   1.69637372   5.80399497   0.00010079
  34   1.75422993 -11.57805319   0.00000010
  34   1.75422993 -10.29818055   0.99999934
  34   1.75422993  -7.83738928   0.00000225
  34   1.75422993  -5.00797521   0.99999571
  34   1.75422993  -3.82963539   0.00000875
  34   1.75422993  -2.51930190   1.99999332
  34   1.75422993  -2.32591430   0.00000227
  34   1.75422993  -1.41239874   0.00000285
  34   1.75422993   0.62213779   0.99998593
  34   1.75422993   1.50621253   0.00000341
  34   1.75422993   1.96454288   0.99997014
  34   1.75422993   2.78600675   0.00002898
  34   1.75422993   4.08623417   0.00001266
  34   1.75422993   4.35023165   0.00000930
  34   1.75422993   6.42961673   0.00000631
  34   1.75422993   6.42971684   0.00011875
  34   1.75422993   6.42988819   0.00046735
  34   1.75422993   6.43208934   0.00067688
  35   1.81208615 -11.71904641   0.00000008
  35   1.81208615 -10.01617808   1.00000143
  35   1.81208615  -7.86143538   0.00000390
  35   1.81208615  -5.45214643   0.99999583
  35   1.81208615  -3.70760871   0.00000809
  35   1.81208615  -2.64608540   1.99999523
  35   1.81208615  -1.89333748   0.00000237
  35   1.81208615  -1.18320170   0.00000203
  35   1.81208615   0.53965848   0.99998748
  35   1.81208615   1.67133650   0.99996865
  35   1.81208615   1.69171051   0.00000140
  35   1.81208615   2.29411871   0.00004621
